0.0000000000 0.0000000000 450.0000000000 129.0000000000 13.0000000000 0.0915492958 2.1000000000 1.0500000000 0.5500000000 0.2500000000 0.0163482817 0.9500000000 0.0000000000 458.0000000000 1.8264035088 3.6388324339 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.1007751938 0.2866666667 0.1500000000 0.2500000000 0.0000000000 0.0000000000 0.0000000000 0.3500000000 0.0500000000 0.2000000000
0.0000000000 0.0000000000 450.0000000000 109.0000000000 0.0000000000 0.0000000000 2.1500000000 1.1000000000 0.6000000000 0.3000000000 0.0156115310 1.0000000000 0.0000000000 585.0000000000 1.8642251462 3.6683658273 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0000000000 0.2422222222 0.1500000000 0.2500000000 0.0000000000 0.0000000000 0.0000000000 0.3500000000 0.0500000000 0.2000000000
0.0000000000 0.0000000000 453.0000000000 122.0000000000 4.0000000000 0.0317460317 2.3000000000 1.1500000000 0.5500000000 0.5000000000 0.0162007762 1.0000000000 0.0000000000 335.0000000000 1.9538742690 3.6693900876 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0327868852 0.2693156733 0.3500000000 0.2500000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0500000000 0.1500000000
0.0000000000 0.0000000000 471.0000000000 120.0000000000 2.0000000000 0.0163934426 2.1500000000 1.1000000000 0.6000000000 0.3000000000 0.0156115310 1.0000000000 0.0000000000 541.0000000000 1.8642397661 3.6684083116 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0166666667 0.2547770701 0.1500000000 0.2500000000 0.0000000000 0.0000000000 0.0000000000 0.3500000000 0.0500000000 0.2000000000
0.0000000000 0.0000000000 451.0000000000 107.0000000000 3.0000000000 0.0272727273 2.1000000000 1.1500000000 0.6000000000 0.5000000000 0.0098880179 0.9500000000 0.0500000000 202.0000000000 2.1618128655 3.6283223470 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0280373832 0.2372505543 0.3500000000 0.1500000000 0.0000000000 0.0000000000 0.0000000000 0.1500000000 0.0500000000 0.3000000000
0.0000000000 0.0000000000 452.0000000000 120.0000000000 3.0000000000 0.0243902439 2.1000000000 1.1000000000 0.6500000000 0.5000000000 0.0108423710 1.0000000000 0.0000000000 209.0000000000 2.1916228070 3.6153385032 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0250000000 0.2654867257 0.3500000000 0.1500000000 0.0000000000 0.0000000000 0.0000000000 0.1500000000 0.0500000000 0.3000000000
0.0000000000 0.0000000000 449.0000000000 100.0000000000 1.0000000000 0.0099009901 2.1000000000 1.1000000000 0.6500000000 0.5000000000 0.0108423710 1.0000000000 0.0000000000 166.0000000000 2.1916228070 3.6154028020 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0100000000 0.2227171492 0.3500000000 0.1500000000 0.0000000000 0.0000000000 0.0000000000 0.1500000000 0.0500000000 0.3000000000
0.0000000000 0.0000000000 454.0000000000 120.0000000000 3.0000000000 0.0243902439 2.1500000000 1.1500000000 0.5000000000 0.4500000000 0.0164591408 0.9500000000 0.0000000000 340.0000000000 1.9367982456 3.5839572549 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0250000000 0.2643171806 0.3000000000 0.2500000000 0.0000000000 0.0000000000 0.0500000000 0.2000000000 0.0500000000 0.1500000000
0.0000000000 0.0000000000 451.0000000000 133.0000000000 1.0000000000 0.0074626866 2.1000000000 1.1000000000 0.6500000000 0.5000000000 0.0108423710 1.0000000000 0.0000000000 165.0000000000 2.1916228070 3.6154069379 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0075187970 0.2949002217 0.3500000000 0.1500000000 0.0000000000 0.0000000000 0.0000000000 0.1500000000 0.0500000000 0.3000000000
0.0000000000 0.0000000000 470.0000000000 145.0000000000 6.0000000000 0.0397350993 2.1500000000 1.1000000000 0.6000000000 0.3000000000 0.0156115310 1.0000000000 0.0000000000 699.0000000000 1.8642397661 3.6684085009 10.0000000000 20.0000000000 20.0000000000 0.0000000000 0.0413793103 0.3085106383 0.1500000000 0.2500000000 0.0000000000 0.0000000000 0.0000000000 0.3500000000 0.0500000000 0.2000000000
