0.0000000000 0.0000000000 450.0000000000 118.0000000000 0.0000000000 0.0000000000 2.1250000000 1.0500000000 0.6750000000 0.4750000000 0.0106474516 0.9500000000 0.0000000000 162.0000000000 4.1558831909 9.0566590886 5.7142857143 20.0000000000 40.0000000000 0.0000000000 0.0000000000 0.2622222222 0.2500000000 0.0750000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.1250000000 0.3500000000
0.0000000000 0.0000000000 450.0000000000 133.0000000000 1.0000000000 0.0074626866 2.1500000000 1.0500000000 0.6750000000 0.4750000000 0.0127101239 0.9750000000 0.0000000000 154.0000000000 4.2887464387 9.0274647296 5.7142857143 20.0000000000 40.0000000000 0.0000000000 0.0075187970 0.2955555556 0.2500000000 0.0500000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.1500000000 0.3500000000
0.0000000000 0.0000000000 453.0000000000 111.0000000000 1.0000000000 0.0089285714 2.1250000000 1.0500000000 0.7000000000 0.5000000000 0.0127398695 0.9250000000 0.0000000000 159.0000000000 4.0182193732 9.0812938183 5.7142857143 20.0000000000 40.0000000000 0.0000000000 0.0090090090 0.2450331126 0.2500000000 0.0750000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.1250000000 0.3500000000
0.0000000000 0.0000000000 407.0000000000 92.0000000000 1.0000000000 0.0107526882 2.1250000000 1.0500000000 0.6750000000 0.4750000000 0.0112497556 0.9500000000 0.0000000000 164.0000000000 4.1558831909 9.0539886309 5.7142857143 20.0000000000 40.0000000000 0.0000000000 0.0108695652 0.2260442260 0.2500000000 0.1000000000 0.0000000000 0.0000000000 0.0000000000 0.1750000000 0.1250000000 0.3500000000
0.0000000000 0.0000000000 408.0000000000 102.0000000000 0.0000000000 0.0000000000 2.1500000000 1.0750000000 0.6750000000 0.4750000000 0.0107818474 0.9500000000 0.0000000000 159.0000000000 4.1558831909 9.0509134806 5.7142857143 20.0000000000 40.0000000000 0.0000000000 0.0000000000 0.2500000000 0.2500000000 0.0750000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.1250000000 0.3500000000
0.0000000000 0.0000000000 411.0000000000 110.0000000000 2.0000000000 0.0178571429 2.1250000000 1.0500000000 0.6750000000 0.4750000000 0.0112672192 0.9500000000 0.0000000000 160.0000000000 4.1558831909 9.0633789475 5.7142857143 20.0000000000 40.0000000000 0.0000000000 0.0181818182 0.2676399027 0.2500000000 0.0750000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.1250000000 0.3500000000
0.0000000000 0.0000000000 615.0000000000 180.0000000000 182.0000000000 0.5027624309 2.1250000000 1.2750000000 0.0250000000 0.0750000000 0.0279766424 0.0000000000 0.0000000000 113.0000000000 16.0776282051 28.3202687113 1.4814814815 8.0000000000 40.0000000000 0.0000000000 1.0111111111 0.2926829268 0.1250000000 0.1750000000 0.0000000000 0.0000000000 0.0250000000 0.1500000000 0.1500000000 0.3750000000
0.0000000000 0.0000000000 628.0000000000 232.0000000000 131.0000000000 0.3608815427 2.2250000000 1.3000000000 0.0000000000 0.1750000000 0.0310033606 0.0000000000 0.0000000000 121.0000000000 16.2237179487 28.5796900754 1.4814814815 8.0000000000 40.0000000000 0.0000000000 0.5646551724 0.3694267516 0.2000000000 0.0250000000 0.0000000000 0.0000000000 0.1500000000 0.2250000000 0.1250000000 0.2750000000
0.0000000000 0.0000000000 619.0000000000 172.0000000000 170.0000000000 0.4970760234 2.3000000000 1.4000000000 0.0250000000 0.1000000000 0.0323206357 0.0000000000 0.0000000000 111.0000000000 16.9210113960 28.8546017674 1.4285714286 8.0000000000 40.0000000000 0.0000000000 0.9883720930 0.2778675283 0.3000000000 0.0000000000 0.0250000000 0.0000000000 0.1000000000 0.3750000000 0.1000000000 0.1000000000
1.0000000000 0.0000000000 577.0000000000 196.0000000000 212.0000000000 0.5196078431 2.2500000000 1.3500000000 0.0500000000 0.0750000000 0.0263663977 0.0000000000 0.0000000000 76.0000000000 16.8210826211 29.0342561524 1.4285714286 8.0000000000 40.0000000000 0.0000000000 1.0816326531 0.3396880416 0.0750000000 0.0250000000 0.0250000000 0.0000000000 0.1250000000 0.4000000000 0.0500000000 0.3000000000
